Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
3008;12395;Polar Geography;journal;19390513,1088937X;716;Q1;32;Agricultural and Biological Sciences (miscellaneous) (Q1),Earth and Planetary Sciences (miscellaneous) (Q1),Geography,Planning and Development (Q1)
3009;26727;Thyroid;journal;15579077,10507260;716;Q1;156;Medicine (miscellaneous) (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3010;23729;Total Quality Management and Business Excellence;journal;14783363,14783370;716;Q1;90;Business,Management and Accounting (miscellaneous) (Q1)
3011;24021;Marine Environmental Research;journal;18790291,01411140;715;Q1;105;Medicine (miscellaneous) (Q1),Aquatic Science (Q2),Oceanography (Q2),Pollution (Q2)
3012;13516;Ultrasonics;journal;18749968,0041624X;715;Q1;105;Acoustics and Ultrasonics (Q1)
3013;20649;Annals of Allergy,Asthma and Immunology;journal;15344436,10811210;714;Q1;119;Pulmonary and Respiratory Medicine (Q1),Immunology and Allergy (Q2)
3014;14877;European Biophysics Journal;journal;14321017,01757570;714;Q1;85;Medicine (miscellaneous) (Q1),Biophysics (Q2)
3015;17499;Journal of Empirical Finance;journal;9275398;714;Q2;87;Economics and Econometrics (Q2),Finance (Q2)
3016;17300;Botanica Marina;journal;68055,14374323;713;Q1;63;Plant Science (Q1),Aquatic Science (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3017;3600148105;Human Resource Management Journal;journal;9545395;713;Q2;89;Organizational Behavior and Human Resource Management (Q2)
3018;80835;Journal of Agricultural and Resource Economics;journal;10685502;713;Q1;53;Agronomy and Crop Science (Q1),Animal Science and Zoology (Q1),Economics and Econometrics (Q2)
3019;18903;Theriogenology;journal;0093691X,18793231;713;Q1;143;Animal Science and Zoology (Q1),Equine (Q1),Food Animals (Q1),Small Animals (Q1)
3020;15849;Journal of Biomedical Science;journal;10217770,14230130;712;Q1;102;Biochemistry (medical) (Q1),Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Clinical Biochemistry (Q2),Endocrinology,Diabetes and Metabolism (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3021;25107;Mathematische Nachrichten;journal;15222616,0025584X;712;Q2;52;Mathematics (miscellaneous) (Q2)
3022;22202;Operations Research Letters;journal;1676377;712;Q1;80;Industrial and Manufacturing Engineering (Q1),Applied Mathematics (Q2),Management Science and Operations Research (Q2),Software (Q2)
3023;27567;Renewable and Sustainable Energy Reviews;journal;13640321;712;Q1;378;Renewable Energy,Sustainability and the Environment (Q1)
3024;21288;Acta Tropica;journal;18736254,0001706X;711;Q1;112;Insect Science (Q1),Veterinary (miscellaneous) (Q1),Infectious Diseases (Q2),Parasitology (Q2)
3025;24907;Distributed Computing;journal;1782770,14320452;711;Q1;49;Hardware and Architecture (Q1),Computational Theory and Mathematics (Q2),Computer Networks and Communications (Q2),Theoretical Computer Science (Q2)
3026;19793;Entomologia Experimentalis et Applicata;journal;15707458,00138700;711;Q1;91;Insect Science (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3027;16746;Journal of Neurogenetics;journal;15635260,01677060;711;Q3;40;Genetics (Q3),Cellular and Molecular Neuroscience (Q4)
3028;18701;Psychiatric Rehabilitation Journal;journal;1095158X,15593126;711;Q1;72;Health Professions (miscellaneous) (Q1),Rehabilitation (Q1),Psychiatry and Mental Health (Q2)
3029;13149;Surgical Oncology;journal;9607404,18793320;711;Q1;71;Surgery (Q1),Oncology (Q2)
3030;22081;Cytogenetic and Genome Research;journal;14248581,1424859X;710;Q2;94;Genetics (clinical) (Q2),Genetics (Q3),Molecular Biology (Q3)
3031;21100229190;Ophthalmic Surgery Lasers and Imaging Retina;journal;23258160,23258180;710;Q1;61;Medicine (miscellaneous) (Q1),Surgery (Q1),Ophthalmology (Q2)
3032;67863;Party Politics;journal;13540688,14603680;710;Q1;85;Sociology and Political Science (Q1)
3033;24563;Water Environment Research;journal;10614303,15547530;710;Q1;81;Ecological Modeling (Q1),Waste Management and Disposal (Q1),Water Science and Technology (Q1),Environmental Chemistry (Q2),Pollution (Q2)
3034;16302;Adsorption;journal;15728757,09295610;709;Q1;81;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q2),Surfaces and Interfaces (Q2)
3035;28727;Anti-Cancer Drugs;journal;9594973,14735741;709;Q1;98;Pharmacology (medical) (Q1),Cancer Research (Q2),Oncology (Q2),Pharmacology (Q2)
3036;13256;Biological Control;journal;10902112,10499640;709;Q1;113;Agronomy and Crop Science (Q1),Insect Science (Q1)
3037;19976;British Journal for the History of Science;journal;1474001X,00070874;709;Q1;32;History (Q1),History and Philosophy of Science (Q1)
3038;21100285028;IEEE Transactions on Human-Machine Systems;journal;21682291;709;Q1;132;Control and Systems Engineering (Q1),Human Factors and Ergonomics (Q1),Human-Computer Interaction (Q1),Artificial Intelligence (Q2),Computer Networks and Communications (Q2),Computer Science Applications (Q2),Signal Processing (Q2)
3039;16664;Journal of Behavioral Medicine;journal;15733521,01607720;709;Q1;104;Psychology (miscellaneous) (Q1),Psychiatry and Mental Health (Q2)
3040;24855;Journal of Cosmetic and Laser Therapy;journal;14764172,14764180;709;Q1;54;Dermatology (Q1),Medicine (miscellaneous) (Q1),Surgery (Q1)
3041;21697;Animal Genetics;journal;2689146,13652052;708;Q1;87;Animal Science and Zoology (Q1),Medicine (miscellaneous) (Q1),Genetics (Q3)
3042;24857;Journal of Cutaneous Pathology;journal;16000560,03036990;708;Q1;82;Dermatology (Q1),Histology (Q2),Pathology and Forensic Medicine (Q2)
3043;23061;Journal of Pharmaceutical and Biomedical Analysis;journal;07317085,1873264X;708;Q1;141;Pharmaceutical Science (Q1),Analytical Chemistry (Q2),Clinical Biochemistry (Q2),Drug Discovery (Q2),Spectroscopy (Q2)
3044;25450;Best Practice and Research in Clinical Haematology;journal;15321924,15216930;707;Q2;78;Clinical Biochemistry (Q2),Oncology (Q2)
3045;12345;International Journal of Engineering Education;journal;0949149X;707;Q1;56;Education (Q1),Engineering (miscellaneous) (Q1)
3046;24059;Journal of Planar Chromatography - Modern TLC;journal;17890993,09334170;707;Q2;33;Analytical Chemistry (Q2),Clinical Biochemistry (Q2),Biochemistry (Q3)
3047;29803;Research Quarterly for Exercise and Sport;journal;2701367,03649857;707;Q1;100;Medicine (miscellaneous) (Q1),Nephrology (Q1),Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q2)
3048;21170;Clinical Biomechanics;journal;18791271,02680030;706;Q1;142;Orthopedics and Sports Medicine (Q1),Biophysics (Q2),Sports Science (Q2)
3049;23179;Environmental and Ecological Statistics;journal;13528505,15733010;706;Q1;51;Environmental Science (miscellaneous) (Q1),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q3)
3050;15856;Journal of Clinical Densitometry;journal;10946950,15590750;706;Q1;75;Radiology,Nuclear Medicine and Imaging (Q1),Endocrinology,Diabetes and Metabolism (Q2),Orthopedics and Sports Medicine (Q2)
3051;18966;Mutagenesis;journal;2678357,14643804;706;Q1;99;Health,Toxicology and Mutagenesis (Q1),Toxicology (Q2),Genetics (Q3),Genetics (clinical) (Q3)
3052;16574;Plant and Soil;journal;15735036,0032079X;706;Q2;212;Plant Science (Q2),Soil Science (Q2)
3053;27891;Earthquake Spectra;journal;87552930;705;Q1;105;Geotechnical Engineering and Engineering Geology (Q1),Geophysics (Q2)
3054;18565;Functional Plant Biology;journal;14454408,14454420;705;Q1;129;Agronomy and Crop Science (Q1),Plant Science (Q2)
3055;19312;Lichenologist;journal;242829,10961135;705;Q2;52;Ecology,Evolution,Behavior and Systematics (Q2)
3056;21200;Pharmacotherapy;journal;18759114,02770010;705;Q1;119;Pharmacology (medical) (Q1)
3057;24250;Archives of Dermatological Research;journal;03403696,1432069X;704;Q1;88;Dermatology (Q1),Medicine (miscellaneous) (Q1)
3058;16315;Fuel Processing Technology;journal;3783820;704;Q1;168;Chemical Engineering (miscellaneous) (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1)
3059;15641;Journal of Family Issues;journal;15525481,0192513X;704;Q1;94;Social Sciences (miscellaneous) (Q1)
3060;29471;American Journal of Orthopsychiatry;journal;19390025,00029430;703;Q1;105;Arts and Humanities (miscellaneous) (Q1),Psychology (miscellaneous) (Q1),Developmental and Educational Psychology (Q2),Psychiatry and Mental Health (Q2)
3061;22030;Canadian Geotechnical Journal;journal;12086010,00083670;703;Q1;138;Civil and Structural Engineering (Q1),Geotechnical Engineering and Engineering Geology (Q1)
3062;26844;Estuarine,Coastal and Shelf Science;journal;10960015,02727710;703;Q2;150;Aquatic Science (Q2),Oceanography (Q2)
3063;21100322090;Reviews in Fisheries Science and Aquaculture;journal;23308249,23308260;703;Q1;75;Management,Monitoring,Policy and Law (Q1),Aquatic Science (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3064;22319;Toxicon;journal;18793150,00410100;703;Q2;140;Toxicology (Q2)
3065;22116;Tribology International;journal;0301679X;703;Q1;140;Mechanical Engineering (Q1),Mechanics of Materials (Q2),Surfaces and Interfaces (Q2),Surfaces,Coatings and Films (Q2)
3066;20458;American Surgeon;journal;15559823,00031350;702;Q1;98;Medicine (miscellaneous) (Q1),Surgery (Q1)
3067;12120;Journal of Nonparametric Statistics;journal;10290311,10485250;702;Q2;42;Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q3)
3068;20516;PACE - Pacing and Clinical Electrophysiology;journal;1478389,15408159;702;Q1;107;Cardiology and Cardiovascular Medicine (Q1),Medicine (miscellaneous) (Q1)
3069;29089;Photonic Network Communications;journal;1387974X,15728188;702;Q1;42;Hardware and Architecture (Q1),Atomic and Molecular Physics,and Optics (Q2),Computer Networks and Communications (Q2),Electrical and Electronic Engineering (Q2),Software (Q2)
3070;36431;Poultry Science;journal;15253171,00325790;702;Q1;162;Animal Science and Zoology (Q1),Medicine (miscellaneous) (Q1)
3071;18777;Violence Against Women;journal;10778012,15528450;702;Q1;107;Gender Studies (Q1),Law (Q1),Sociology and Political Science (Q1)
3072;55086;ACM SIGPLAN/SIGSOFT Workshop on Program Analysis for Software Tools and Engineering;conference and proceedings;189162;701;-;26;Software
3073;62303;Animal Feed Science and Technology;journal;3778401;701;Q1;134;Animal Science and Zoology (Q1)
3074;29426;Aquaculture Nutrition;journal;13535773,13652100;701;Q2;90;Aquatic Science (Q2)
3075;22792;Industrial Marketing Management;journal;198501;701;Q1;161;Marketing (Q1)
3076;20233;Journal of Medical Microbiology;journal;222615;701;Q1;126;Medicine (miscellaneous) (Q1),Microbiology (medical) (Q1),Microbiology (Q2)
3077;13321;Journal of Solar Energy Engineering,Transactions of the ASME;journal;15288986,01996230;701;Q1;92;Energy Engineering and Power Technology (Q1),Renewable Energy,Sustainability and the Environment (Q1)
3078;16134;Process Biochemistry;journal;329592,13595113;701;Q2;174;Applied Microbiology and Biotechnology (Q2),Bioengineering (Q2),Biochemistry (Q3)
3079;15639;Agronomy Journal;journal;21962,14350645;700;Q1;145;Agronomy and Crop Science (Q1)
3080;21100286806;IEEE Design and Test;journal;21682356;700;Q1;82;Hardware and Architecture (Q1),Electrical and Electronic Engineering (Q2),Software (Q2)
3081;17615;Journal of Inorganic Biochemistry;journal;1620134,18733344;700;Q2;141;Inorganic Chemistry (Q2),Biochemistry (Q3)
3082;12001;Journal of the Experimental Analysis of Behavior;journal;225002,19383711;700;Q3;67;Behavioral Neuroscience (Q3),Experimental and Cognitive Psychology (Q3)
3083;4900153304;Archives of Environmental and Occupational Health;journal;19338244;699;Q1;66;Environmental Science (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1),Health,Toxicology and Mutagenesis (Q2),Toxicology (Q2)
3084;25472;Blood Reviews;journal;15321681,0268960X;699;Q1;105;Hematology (Q1),Oncology (Q2)
3085;78208;Endocrine;journal;15590100,1355008X;699;Q2;95;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3086;25026;European Journal of Orthodontics;journal;14602210,01415390;699;Q2;93;Orthodontics (Q2)
3087;16083;Journal of Chemical Technology and Biotechnology;journal;2682575,10974660;699;Q1;130;Chemical Engineering (miscellaneous) (Q1),Fuel Technology (Q1),Renewable Energy,Sustainability and the Environment (Q1),Waste Management and Disposal (Q1),Biotechnology (Q2),Inorganic Chemistry (Q2),Organic Chemistry (Q2),Pollution (Q2)
3088;29067;Nuclear Instruments and Methods in Physics Research,Section A: Accelerators,Spectrometers,Detectors and Associated Equipment;journal;1689002;699;Q2;176;Instrumentation (Q2),Nuclear and High Energy Physics (Q2)
3089;20888;Virus Research;journal;1681702,18727492;699;Q2;136;Cancer Research (Q2),Infectious Diseases (Q2),Virology (Q2)
3090;15611;Agroforestry Systems;journal;15729680,01674370;698;Q1;87;Agronomy and Crop Science (Q1),Forestry (Q1)
3091;21100794597;IISE Transactions;journal;24725862,24725850;698;Q1;104;Industrial and Manufacturing Engineering (Q1)
3092;22036;Journal of Field Ornithology;journal;2738570,15579263;698;Q2;52;Ecology,Evolution,Behavior and Systematics (Q2)
3093;16281;Journal of Geotechnical and Geoenvironmental Engineering - ASCE;journal;19435606,10900240;698;Q1;177;Environmental Science (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1)
3094;28237;Journal of Nursing Scholarship;journal;15475069,15276550;698;Q1;90;Nursing (miscellaneous) (Q1)
3095;17827;Mechanics of Advanced Materials and Structures;journal;15376532,15210596,15376494;698;Q1;60;Civil and Structural Engineering (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mathematics (miscellaneous) (Q2),Mechanics of Materials (Q2)
3096;23611;Public Choice;journal;15737101,00485830;698;Q1;90;Sociology and Political Science (Q1),Economics and Econometrics (Q2)
3097;19380;Seizure : the journal of the British Epilepsy Association;journal;10591311,15322690;698;Q1;93;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Neurology (Q2)
3098;20626;Clinical Pharmacology and Therapeutics;journal;15326535,00099240;697;Q1;199;Pharmacology (medical) (Q1),Pharmacology (Q2)
3099;13002;Heat Transfer Engineering;journal;15210537,01457630;697;Q1;74;Fluid Flow and Transfer Processes (Q1),Mechanical Engineering (Q1),Condensed Matter Physics (Q2)
3100;25675;Journal of Early Adolescence;journal;15525449,02724320;697;Q1;78;Life-span and Life-course Studies (Q1),Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1),Developmental and Educational Psychology (Q2)
3101;61490;Biosystems Engineering;journal;15375129,15375110;696;Q1;125;Agronomy and Crop Science (Q1),Animal Science and Zoology (Q1),Food Science (Q1),Control and Systems Engineering (Q2),Soil Science (Q2)
3102;29274;Journal of Geography;journal;17526868,00221340;696;Q1;36;Geography,Planning and Development (Q1),Earth-Surface Processes (Q2)
3103;17997;Neurophysiologie Clinique;journal;9877053,17697131;696;Q1;69;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Neurology (Q2),Physiology (medical) (Q2)
3104;22308;Philosophy of Science;journal;1539767X,00318248;696;Q1;81;History (Q1),History and Philosophy of Science (Q1),Philosophy (Q1)
3105;7900153106;Reproductive Sciences;journal;19337191,19337210;696;Q1;84;Obstetrics and Gynecology (Q1)
3106;24609;Applied Animal Behaviour Science;journal;1681591;695;Q1;125;Food Animals (Q1),Animal Science and Zoology (Q2)
3107;24571;X-Ray Spectrometry;journal;498246,10974539;695;Q2;50;Spectroscopy (Q2)
3108;28668;Acta Oncologica;journal;1651226X,0284186X;694;Q1;112;Hematology (Q1),Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1),Oncology (Q2)
3109;17456;Essays in Biochemistry;journal;711365,17441358;694;Q3;77;Biochemistry (Q3),Molecular Biology (Q3)
3110;27846;Marine and Freshwater Research;journal;13231650;694;Q2;97;Aquatic Science (Q2),Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2),Oceanography (Q2)
3111;18120;ACM Transactions on Mathematical Software;journal;15577295,00983500;693;Q2;90;Applied Mathematics (Q2),Software (Q2)
3112;20575;Journal of Engineering and Technology Management - JET-M;journal;16084799,09234750;693;Q1;71;Engineering (miscellaneous) (Q1),Industrial Relations (Q1),Strategy and Management (Q1),Information Systems and Management (Q2),Management Science and Operations Research (Q2)
3113;27601;Journal of Maternal-Fetal and Neonatal Medicine;journal;14767058,14764950;693;Q1;90;Obstetrics and Gynecology (Q1),Pediatrics,Perinatology and Child Health (Q1)
3114;17526;Neurologic Clinics;journal;7338619,15579875;693;Q2;92;Neurology (clinical) (Q2)
3115;14206;Archives of Clinical Neuropsychology;journal;8876177,18735843;692;Q1;111;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1),Neuropsychology and Physiological Psychology (Q2),Psychiatry and Mental Health (Q2)
3116;21000196008;Computational and Theoretical Chemistry;journal;2210271X;692;Q2;96;Condensed Matter Physics (Q2),Physical and Theoretical Chemistry (Q2),Biochemistry (Q3)
3117;18144;Computer-Aided Civil and Infrastructure Engineering;journal;14678667,10939690;692;Q1;99;Civil and Structural Engineering (Q1),Computational Theory and Mathematics (Q2),Computer Graphics and Computer-Aided Design (Q2),Computer Science Applications (Q2)
3118;144939;Journal of Intellectual Disabilities;journal;17446295,17446310;692;Q1;53;Health Professions (miscellaneous) (Q1),Psychiatry and Mental Health (Q2)
3119;28545;Journal of Nanoparticle Research;journal;13880764,1572896X;692;Q1;137;Materials Science (miscellaneous) (Q1),Atomic and Molecular Physics,and Optics (Q2),Bioengineering (Q2),Chemistry (miscellaneous) (Q2),Condensed Matter Physics (Q2),Modeling and Simulation (Q2),Nanoscience and Nanotechnology (Q3)
3120;21763;Microsurgery;journal;10982752,07381090;692;Q1;70;Surgery (Q1)
3121;4000150314;Chemical Biology and Drug Design;journal;17470277;691;Q3;88;Biochemistry (Q3),Molecular Medicine (Q3)
3122;33849;Journal of Receptor and Signal Transduction Research;journal;10799893,15324280;691;Q3;51;Biochemistry (Q3),Cell Biology (Q3),Molecular Biology (Q3)
3123;27188;Language Learning and Technology;journal;10943501;691;Q1;86;Education (Q1),Linguistics and Language (Q1),Computer Science Applications (Q2)
3124;24213;Acta Dermato-Venereologica;journal;16512057,00015560;690;Q1;92;Dermatology (Q1),Medicine (miscellaneous) (Q1)
3125;14880;Clinical Journal of Pain;journal;15365409,07498050;690;Q1;138;Anesthesiology and Pain Medicine (Q1),Neurology (clinical) (Q2)
3126;15041;Coastal Engineering;journal;3783839;690;Q1;127;Environmental Engineering (Q1),Ocean Engineering (Q1)
3127;13712;Continuum Mechanics and Thermodynamics;journal;9351175,14320959;690;Q1;57;Materials Science (miscellaneous) (Q1),Mechanics of Materials (Q2),Physics and Astronomy (miscellaneous) (Q2)
3128;19901;IEEE Transactions on Broadcasting;journal;15579611,00189320;690;Q1;86;Media Technology (Q1),Electrical and Electronic Engineering (Q2)
3129;22432;International Immunopharmacology;journal;18781705,15675770;690;Q2;126;Immunology and Allergy (Q2),Pharmacology (Q2),Immunology (Q3)
3130;24842;International Journal of Selection and Assessment;journal;14682389,0965075X;690;Q1;69;Business,Management and Accounting (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Psychology (miscellaneous) (Q1),Strategy and Management (Q1),Applied Psychology (Q2)
3131;19168;Journal of Dynamical and Control Systems;journal;15738698,10792720;690;Q2;37;Algebra and Number Theory (Q2),Control and Optimization (Q2),Control and Systems Engineering (Q2),Numerical Analysis (Q3)
3132;19717;Food Microbiology;journal;7400020,10959998;689;Q1;137;Food Science (Q1),Microbiology (Q2)
3133;23180;Food Research International;journal;9639969;689;Q1;195;Food Science (Q1)
3134;25866;Geo-Marine Letters;journal;2760460,14321157;689;Q1;62;Earth and Planetary Sciences (miscellaneous) (Q1),Environmental Science (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1),Oceanography (Q2)
3135;25033;IEEE Transactions on Computers;journal;189340;689;Q1;136;Hardware and Architecture (Q1),Computational Theory and Mathematics (Q2),Software (Q2),Theoretical Computer Science (Q2)
3136;20893;Transportation Research Part C: Emerging Technologies;journal;0968090X;689;Q1;164;Automotive Engineering (Q1),Civil and Structural Engineering (Q1),Transportation (Q1),Computer Science Applications (Q2),Management Science and Operations Research (Q2)
3137;17914;Venture Capital;journal;14645343,13691070;689;Q2;59;Finance (Q2)
3138;23213;Annals of the Institute of Statistical Mathematics;journal;203157,15729052;688;Q3;49;Statistics and Probability (Q3)
3139;19155;Archives of Insect Biochemistry and Physiology;journal;15206327,07394460;688;Q1;71;Insect Science (Q1),Medicine (miscellaneous) (Q1),Physiology (Q2),Biochemistry (Q3)
3140;16398;Chemical Engineering Journal;journal;13858947;688;Q1;280;Chemical Engineering (miscellaneous) (Q1),Industrial and Manufacturing Engineering (Q1),Chemistry (miscellaneous) (Q2),Environmental Chemistry (Q2)
3141;23752;Hypertension Research;journal;13484214,09169640;688;Q1;98;Cardiology and Cardiovascular Medicine (Q1),Internal Medicine (Q1),Physiology (Q2)
3142;18519;Journal of Asthma;journal;15324303,02770900;688;Q1;76;Medicine (miscellaneous) (Q1),Pediatrics,Perinatology and Child Health (Q1),Immunology and Allergy (Q2),Pulmonary and Respiratory Medicine (Q2)
3143;15508;Journal of General Psychology;journal;221309,19400888;688;Q1;51;Arts and Humanities (miscellaneous) (Q1),Gender Studies (Q1),Experimental and Cognitive Psychology (Q3)
3144;17123;Journal of the American Veterinary Medical Association;journal;00031488,1943569X;688;Q1;124;Veterinary (miscellaneous) (Q1)
3145;26261;Review of International Political Economy;journal;9692290,14664526;688;Q1;82;Political Science and International Relations (Q1),Sociology and Political Science (Q1),Economics and Econometrics (Q2)
3146;25987;Social Networks;journal;3788733;688;Q1;109;Anthropology (Q1),Psychology (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1)
3147;20853;Studies in Higher Education;journal;03075079,1470174X;688;Q1;120;Education (Q1)
3148;19348;Arctic;journal;19231245,00040840;687;Q2;66;Ecology,Evolution,Behavior and Systematics (Q2)
3149;19966;Bulletin of Indonesian Economic Studies;journal;14727234,00074920;687;Q1;39;Development (Q1),Economics and Econometrics (Q2)
3150;26017;Leukemia Research;journal;18735835,01452130;687;Q1;93;Hematology (Q1),Cancer Research (Q2),Oncology (Q2)
3151;23671;Speech Communication;journal;1676393;687;Q1;113;Communication (Q1),Linguistics and Language (Q1),Computer Science Applications (Q2),Computer Vision and Pattern Recognition (Q2),Modeling and Simulation (Q2),Software (Q2)
3152;23644;Supply Chain Management;journal;13598546;687;Q1;135;Business,Management and Accounting (miscellaneous) (Q1),Strategy and Management (Q2)
3153;17307;Taxon;journal;400262,19968175;687;Q2;91;Ecology,Evolution,Behavior and Systematics (Q2),Plant Science (Q2)
3154;23594;World Economy;journal;3785920,14679701;687;Q1;78;Political Science and International Relations (Q1),Accounting (Q2),Economics and Econometrics (Q2),Finance (Q2)
3155;19889;Journal of Strength and Conditioning Research;journal;10648011,15334290;686;Q1;151;Medicine (miscellaneous) (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Orthopedics and Sports Medicine (Q2),Sports Science (Q2)
3156;19120;Journal of the American Mosquito Control Association;journal;8756971X,19436270;686;Q1;66;Insect Science (Q1),Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3157;14523;Multibody System Dynamics;journal;13845640,1573272X;686;Q1;70;Aerospace Engineering (Q1),Mechanical Engineering (Q1),Computer Science Applications (Q2),Modeling and Simulation (Q2),Control and Optimization (Q3)
3158;23138;Current Opinion in Cardiology;journal;2684705,15317080;685;Q1;83;Cardiology and Cardiovascular Medicine (Q1)
3159;29462;Ground Water Monitoring and Remediation;journal;10693629;685;Q1;51;Civil and Structural Engineering (Q1),Water Science and Technology (Q1)
3160;14772;Human Communication Research;journal;3603989,14682958;685;Q1;101;Anthropology (Q1),Communication (Q1),Linguistics and Language (Q1),Developmental and Educational Psychology (Q2)
3161;28968;Interfaces and Free Boundaries;journal;14639971,14639960;685;Q2;39;Surfaces and Interfaces (Q2)
3162;18078;Robotica;journal;2635747,14698668;685;Q2;72;Computer Science Applications (Q2),Control and Systems Engineering (Q2),Mathematics (miscellaneous) (Q2),Software (Q2)
3163;29568;Town Planning Review;journal;1478341X,00410020;685;Q1;46;Geography,Planning and Development (Q1),Urban Studies (Q2)
3164;20498;Applied Composite Materials;journal;0929189X,15734897;684;Q1;57;Ceramics and Composites (Q1)
3165;28308;Endoscopy;journal;14388812,0013726X;684;Q1;157;Gastroenterology (Q1)
3166;20962;Journal of Engineering for Gas Turbines and Power;journal;15288919,07424800;684;Q1;96;Aerospace Engineering (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1),Mechanical Engineering (Q1),Nuclear Energy and Engineering (Q1)
3167;5700181569;Journal of Gambling Studies;journal;10505350,15733600;684;Q1;88;Psychology (miscellaneous) (Q1),Sociology and Political Science (Q1)
3168;25414;Best Practice and Research in Clinical Endocrinology and Metabolism;journal;1521690X,15321908;683;Q2;121;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3169;19640;Journal of the American Water Resources Association;journal;1093474X,17521688;683;Q1;118;Water Science and Technology (Q1),Earth-Surface Processes (Q2),Ecology (Q2)
3170;20031;Academic Radiology;journal;10766332,18784050;682;Q1;105;Radiology,Nuclear Medicine and Imaging (Q1)
3171;25109;Inhalation Toxicology;journal;8958378,10917691;682;Q2;94;Health,Toxicology and Mutagenesis (Q2),Toxicology (Q2)
3172;19700174683;International Journal for Numerical Methods in Biomedical Engineering;journal;20407947,20407940;682;Q2;70;Applied Mathematics (Q2),Biomedical Engineering (Q2),Computational Theory and Mathematics (Q2),Modeling and Simulation (Q2),Software (Q2),Molecular Biology (Q3)
3173;29275;Journal of Geography in Higher Education;journal;3098265,14661845;682;Q1;56;Education (Q1),Geography,Planning and Development (Q1)
3174;4700151709;Journal of Veterinary Cardiology;journal;17602734,18750830;682;Q1;43;Veterinary (miscellaneous) (Q1),Physiology (Q2)
3175;29158;Cancer Investigation;journal;7357907,15324192;681;Q1;90;Medicine (miscellaneous) (Q1),Cancer Research (Q2),Oncology (Q2)
3176;14857;Cerebrovascular Diseases;journal;14219786,10159770;681;Q1;114;Cardiology and Cardiovascular Medicine (Q1),Medicine (miscellaneous) (Q1),Neurology (Q2),Neurology (clinical) (Q2)
3177;4700152261;International Journal of Materials Research;journal;18625282,21958560;681;Q1;68;Metals and Alloys (Q1),Condensed Matter Physics (Q2),Materials Chemistry (Q2),Physical and Theoretical Chemistry (Q2)
3178;22496;Journal of Psycholinguistic Research;journal;15736555,00906910;681;Q1;65;Linguistics and Language (Q1),Psychology (miscellaneous) (Q1),Experimental and Cognitive Psychology (Q3)
3179;22769;Chemical and Pharmaceutical Bulletin;journal;92363,13475223;680;Q1;100;Medicine (miscellaneous) (Q1),Chemistry (miscellaneous) (Q2),Drug Discovery (Q2)
3180;13869;Eye and Contact Lens;journal;1542233X,15422321;680;Q1;64;Medicine (miscellaneous) (Q1),Ophthalmology (Q2)
3181;23197;Infinite Dimensional Analysis,Quantum Probability and Related Topics;journal;2190257;680;Q2;31;Applied Mathematics (Q2),Mathematical Physics (Q2),Statistical and Nonlinear Physics (Q3),Statistics and Probability (Q3)
3182;26550;International Journal of Clinical and Experimental Hypnosis;journal;207144,17445183;680;Q1;51;Clinical Psychology (Q1),Complementary and Manual Therapy (Q1)
3183;25004;Natural Language and Linguistic Theory;journal;0167806X,15730859;680;Q1;61;Linguistics and Language (Q1)
3184;21100241668;Pathogens and Disease;journal;2049632X;680;Q1;115;Medicine (miscellaneous) (Q1),Microbiology (medical) (Q1),Immunology and Allergy (Q2),Immunology and Microbiology (miscellaneous)  (Q2),Infectious Diseases (Q2)
